name,normalized_name,type,province,city,external_id,source,source_url,approval_status,institution_status
SMAS AL-BAIRUNI,smas al-bairuni,sma,,Kab. Sukabumi,20247146,school_pdf,,approved,Swasta
SMKS GANESA SATRIA 1 DEPOK,smks ganesa satria 1 depok,smk,,Kota Depok,20229206,school_pdf,,approved,Swasta
SMKS HARAPAN BANGSA,smks harapan bangsa,smk,,Kota Depok,20253762,school_pdf,,approved,Swasta
SMKS HARAPAN SISWA,smks harapan siswa,smk,,Kota Bogor,60726805,school_pdf,,approved,Swasta
SMKS INFORMATIKA GLOBAL NUSANTARA,smks informatika global nusantara,smk,,Kota Bogor,20256553,school_pdf,,approved,Swasta
SMKS INSAN AQILAH 3,smks insan aqilah 3,smk,,Kota Depok,69786395,school_pdf,,approved,Swasta
SMKS ISLAM ARIDHO,smks islam aridho,smk,,Kota Depok,20254087,school_pdf,,approved,Swasta
SMKS ISLAM PLUS YAPIA,smks islam plus yapia,smk,,Kota Depok,20276182,school_pdf,,approved,Swasta
SMKS KAMANDAKA,smks kamandaka,smk,,Kota Bogor,20238532,school_pdf,,approved,Swasta
SMKS KESUMA BANGSA 1 DEPOK,smks kesuma bangsa 1 depok,smk,,Kota Depok,20229212,school_pdf,,approved,Swasta
SMKS KESUMA BANGSA 2 DEPOK,smks kesuma bangsa 2 depok,smk,,Kota Depok,20229213,school_pdf,,approved,Swasta
SMKS MADYA DEPOK,smks madya depok,smk,,Kota Depok,20232543,school_pdf,,approved,Swasta
SMKS PEMBANGUNAN,smks pembangunan,smk,,Kota Bogor,20220277,school_pdf,,approved,Swasta
SMKS PGRI 2 BOGOR,smks pgri 2 bogor,smk,,Kota Bogor,20220290,school_pdf,,approved,Swasta
SMKS PUI KOTA BOGOR,smks pui kota bogor,smk,,Kota Bogor,20238537,school_pdf,,approved,Swasta
SMKS SALAFIYAH SYAFIIYYAH,smks salafiyah syafiiyyah,smk,,Kota Depok,69758971,school_pdf,,approved,Swasta
SMKS SETIA KARYA DEPOK,smks setia karya depok,smk,,Kota Depok,20229230,school_pdf,,approved,Swasta
SMKS TARUNA BHAKTI,smks taruna bhakti,smk,,Kota Depok,20229232,school_pdf,,approved,Swasta
SMKS TEKNINDO JAYA DEPOK,smks teknindo jaya depok,smk,,Kota Depok,20229233,school_pdf,,approved,Swasta
SMKS TI SURYAKENCANA YAPIS BOGOR,smks ti suryakencana yapis bogor,smk,,Kota Bogor,20220304,school_pdf,,approved,Swasta
SMKS TRI DHARMA 1 BOGOR,smks tri dharma 1 bogor,smk,,Kota Bogor,20220305,school_pdf,,approved,Swasta
SMKS TRI DHARMA 2 BOGOR,smks tri dharma 2 bogor,smk,,Kota Bogor,20220306,school_pdf,,approved,Swasta
SMKS TRITURA,smks tritura,smk,,Kota Depok,20257149,school_pdf,,approved,Swasta
SMKS WIKRAMA BOGOR,smks wikrama bogor,smk,,Kota Bogor,20220299,school_pdf,,approved,Swasta
SMKS YASBAM,smks yasbam,smk,,Kota Bogor,20271224,school_pdf,,approved,Swasta
SMKS YKTB 2 BOGOR,smks yktb 2 bogor,smk,,Kota Bogor,20220293,school_pdf,,approved,Swasta
SMAS SANDIKTA,smas sandikta,sma,,Kota Bekasi,20223047,school_pdf,,approved,Swasta
SMAN 1 BOJONGMANGU,sman 1 bojongmangu,sma,,Kab. Bekasi,20237984,school_pdf,,approved,Negeri
SMAN 1 CABANGBUNGIN,sman 1 cabangbungin,sma,,Kab. Bekasi,20218358,school_pdf,,approved,Negeri
SMAN 1 CIKARANG BARAT,sman 1 cikarang barat,sma,,Kab. Bekasi,20237986,school_pdf,,approved,Negeri
SMAN 1 CIKARANG TIMUR,sman 1 cikarang timur,sma,,Kab. Bekasi,20237988,school_pdf,,approved,Negeri
SMAN 1 CIKARANG UTARA,sman 1 cikarang utara,sma,,Kab. Bekasi,20218356,school_pdf,,approved,Negeri
SMAN 1 KARANG BAHAGIA,sman 1 karang bahagia,sma,,Kab. Bekasi,20237989,school_pdf,,approved,Negeri
SMAN 1 KEDUNGWARINGIN,sman 1 kedungwaringin,sma,,Kab. Bekasi,20237990,school_pdf,,approved,Negeri
SMAN 1 MUARAGEMBONG,sman 1 muaragembong,sma,,Kab. Bekasi,20237991,school_pdf,,approved,Negeri
SMAN 1 PEBAYURAN,sman 1 pebayuran,sma,,Kab. Bekasi,20218354,school_pdf,,approved,Negeri
SMAN 1 SUKAKARYA,sman 1 sukakarya,sma,,Kab. Bekasi,20244763,school_pdf,,approved,Negeri
SMAN 1 SUKATANI,sman 1 sukatani,sma,,Kab. Bekasi,20218353,school_pdf,,approved,Negeri
SMAN 1 SUKAWANGI,sman 1 sukawangi,sma,,Kab. Bekasi,20238569,school_pdf,,approved,Negeri
SMAN 1 TAMBELANG,sman 1 tambelang,sma,,Kab. Bekasi,20237993,school_pdf,,approved,Negeri
SMAN 1 TARUMAJAYA,sman 1 tarumajaya,sma,,Kab. Bekasi,20218365,school_pdf,,approved,Negeri
SMAN 10 BEKASI,sman 10 bekasi,sma,,Kota Bekasi,20223019,school_pdf,,approved,Negeri
SMAN 12 BEKASI,sman 12 bekasi,sma,,Kota Bekasi,20231718,school_pdf,,approved,Negeri
SMAN 15 BEKASI,sman 15 bekasi,sma,,Kota Bekasi,20252519,school_pdf,,approved,Negeri
SMAN 2 BEKASI,sman 2 bekasi,sma,,Kota Bekasi,20223033,school_pdf,,approved,Negeri
SMAN 2 CIKARANG PUSAT,sman 2 cikarang pusat,sma,,Kab. Bekasi,20245433,school_pdf,,approved,Negeri
SMAN 2 SUKATANI,sman 2 sukatani,sma,,Kab. Bekasi,20237994,school_pdf,,approved,Negeri
SMAN 3 CIKARANG UTARA,sman 3 cikarang utara,sma,,Kab. Bekasi,20245434,school_pdf,,approved,Negeri
SMAN 9 BEKASI,sman 9 bekasi,sma,,Kota Bekasi,20223040,school_pdf,,approved,Negeri
SMAS AL - MUTTAQIN,smas al - muttaqin,sma,,Kab. Bekasi,20238004,school_pdf,,approved,Swasta
SMAS IMAN MUARAGEMBONG,smas iman muaragembong,sma,,Kab. Bekasi,20251860,school_pdf,,approved,Swasta
SMAS ISLAM AL-KAMAL,smas islam al-kamal,sma,,Kab. Bekasi,20246452,school_pdf,,approved,Swasta
SMAS ISLAM DARUL ABROR,smas islam darul abror,sma,,Kota Bekasi,20231711,school_pdf,,approved,Swasta
SMAS ISLAM FATAHILLAH CABANGBUNGIN,smas islam fatahillah cabangbungin,sma,,Kab. Bekasi,20275311,school_pdf,,approved,Swasta
SMAS MUDI AL AZIZIYYAH,smas mudi al aziziyyah,sma,,Kota Bekasi,20223072,school_pdf,,approved,Swasta
SMAS PANGERAN JAYAKARTA,smas pangeran jayakarta,sma,,Kota Bekasi,20223069,school_pdf,,approved,Swasta
SMAS SABILUL MUHTADIN,smas sabilul muhtadin,sma,,Kab. Bekasi,20251918,school_pdf,,approved,Swasta
SMAS TERPADU PELITA BANGSA,smas terpadu pelita bangsa,sma,,Kab. Bekasi,69889026,school_pdf,,approved,Swasta
SMAS YADIKA 9,smas yadika 9,sma,,Kota Bekasi,20252421,school_pdf,,approved,Swasta
SMK 10 NOVEMBER CIBITUNG,smk 10 november cibitung,smk,,Kab. Bekasi,69971541,school_pdf,,approved,Swasta
SMK BAKTI MANDIRI KOTA BEKASI,smk bakti mandiri kota bekasi,smk,,Kota Bekasi,69948160,school_pdf,,approved,Swasta
SMK GEMA KARYA BAHANA,smk gema karya bahana,smk,,Kota Bekasi,70006454,school_pdf,,approved,Swasta
SMK GEMA NUSANTARA,smk gema nusantara,smk,,Kab. Bekasi,69938604,school_pdf,,approved,Swasta
SMK HS AGUNG,smk hs agung,smk,,Kab. Bekasi,69787351,school_pdf,,approved,Swasta
SMK KESEHATAN PRIMA INDONESIA,smk kesehatan prima indonesia,smk,,Kab. Bekasi,69856223,school_pdf,,approved,Swasta
SMK MANBA`UL ULUM,smk manba`ul ulum,smk,,Kab. Bekasi,70001343,school_pdf,,approved,Swasta
SMK NEGERI 13 KOTA BEKASI,smk negeri 13 kota bekasi,smk,,Kota Bekasi,69947763,school_pdf,,approved,Negeri
SMK NEGERI 15 KOTA BEKASI,smk negeri 15 kota bekasi,smk,,Kota Bekasi,69948380,school_pdf,,approved,Negeri
SMK NEGERI 2 SETU,smk negeri 2 setu,smk,,Kab. Bekasi,69975633,school_pdf,,approved,Negeri
SMK TEKNOLOGI ATTAQWA 04 SRIAMUR,smk teknologi attaqwa 04 sriamur,smk,,Kab. Bekasi,20271498,school_pdf,,approved,Swasta
SMK TONs,smk tons,smk,,Kab. Bekasi,69965370,school_pdf,,approved,Swasta
SMK TUNAS BANGSA,smk tunas bangsa,smk,,Kab. Bekasi,70039947,school_pdf,,approved,Swasta
SMKN 1 BABELAN,smkn 1 babelan,smk,,Kab. Bekasi,20238031,school_pdf,,approved,Negeri
SMKN 1 CIBARUSAH,smkn 1 cibarusah,smk,,Kab. Bekasi,20244734,school_pdf,,approved,Negeri
SMKN 1 CIKARANG BARAT,smkn 1 cikarang barat,smk,,Kab. Bekasi,20218369,school_pdf,,approved,Negeri
SMKN 1 CIKARANG PUSAT,smkn 1 cikarang pusat,smk,,Kab. Bekasi,20244820,school_pdf,,approved,Negeri
SMKN 1 CIKARANG SELATAN,smkn 1 cikarang selatan,smk,,Kab. Bekasi,20238032,school_pdf,,approved,Negeri
SMKN 1 CIKARANG UTARA,smkn 1 cikarang utara,smk,,Kab. Bekasi,20247250,school_pdf,,approved,Negeri
SMKN 1 KOTA BEKASI,smkn 1 kota bekasi,smk,,Kota Bekasi,20223136,school_pdf,,approved,Negeri
SMKN 1 PEBAYURAN,smkn 1 pebayuran,smk,,Kab. Bekasi,20254052,school_pdf,,approved,Negeri
SMKN 1 TAMBELANG,smkn 1 tambelang,smk,,Kab. Bekasi,20218376,school_pdf,,approved,Negeri
SMKN 1 TAMBUN SELATAN,smkn 1 tambun selatan,smk,,Kab. Bekasi,69759066,school_pdf,,approved,Negeri
SMKN 1 TAMBUN UTARA,smkn 1 tambun utara,smk,,Kab. Bekasi,20245436,school_pdf,,approved,Negeri
SMKN 1 TARUMAJAYA,smkn 1 tarumajaya,smk,,Kab. Bekasi,20244766,school_pdf,,approved,Negeri
SMKN 10 KOTA BEKASI,smkn 10 kota bekasi,smk,,Kota Bekasi,20271593,school_pdf,,approved,Negeri
SMKN 11 BEKASI,smkn 11 bekasi,smk,,Kota Bekasi,69755585,school_pdf,,approved,Negeri
SMKN 2 CIKARANG BARAT,smkn 2 cikarang barat,smk,,Kab. Bekasi,20218377,school_pdf,,approved,Negeri
SMKS GELORA BEKASI,smks gelora bekasi,smk,,Kota Bekasi,20223119,school_pdf,,approved,Swasta
SMKN 2 KOTA BEKASI,smkn 2 kota bekasi,smk,,Kota Bekasi,20231741,school_pdf,,approved,Negeri
SMKN 3 KOTA BEKASI,smkn 3 kota bekasi,smk,,Kota Bekasi,20253307,school_pdf,,approved,Negeri
SMKN 4 KOTA BEKASI,smkn 4 kota bekasi,smk,,Kota Bekasi,20269981,school_pdf,,approved,Negeri
SMKN 8 KOTA BEKASI,smkn 8 kota bekasi,smk,,Kota Bekasi,20271658,school_pdf,,approved,Negeri
SMKS 10 NOVEMBER TAMBUN SELATAN,smks 10 november tambun selatan,smk,,Kab. Bekasi,20254013,school_pdf,,approved,Swasta
SMKS 11 MARET CIKARANG BARAT,smks 11 maret cikarang barat,smk,,Kab. Bekasi,20229773,school_pdf,,approved,Swasta
SMKS ADHI KARYA,smks adhi karya,smk,,Kab. Bekasi,20270932,school_pdf,,approved,Swasta
SMKS AL BAHRI,smks al bahri,smk,,Kota Bekasi,20252558,school_pdf,,approved,Swasta
SMKS ASY SYIFA,smks asy syifa,smk,,Kab. Bekasi,20256288,school_pdf,,approved,Swasta
SMKS ATTAQWA CABANGBUNGIN,smks attaqwa cabangbungin,smk,,Kab. Bekasi,20252195,school_pdf,,approved,Swasta
SMKS BINA HUSADA MANDIRI,smks bina husada mandiri,smk,,Kota Bekasi,20269693,school_pdf,,approved,Swasta
SMKS BINA INSAN KAMIL,smks bina insan kamil,smk,,Kota Bekasi,20223018,school_pdf,,approved,Swasta
SMKS BINA JAYA PRESTASI,smks bina jaya prestasi,smk,,Kab. Bekasi,69728580,school_pdf,,approved,Swasta
SMKS SURYA PERTIWI,smks surya pertiwi,smk,,Kab. Bandung Barat,20279921,school_pdf,,approved,Swasta
SMKS BINA KARYA MANDIRI 2,smks bina karya mandiri 2,smk,,Kota Bekasi,20257422,school_pdf,,approved,Swasta
SMKS BINA KARYA MANDIRI BEKASI,smks bina karya mandiri bekasi,smk,,Kota Bekasi,20231732,school_pdf,,approved,Swasta
SMKS BINA MANDIRI,smks bina mandiri,smk,,Kota Bekasi,20223125,school_pdf,,approved,Swasta
SMKS BINA PATRIOT,smks bina patriot,smk,,Kab. Bekasi,20252197,school_pdf,,approved,Swasta
SMKS BINA SISWA UTAMA 1 BEKASI,smks bina siswa utama 1 bekasi,smk,,Kota Bekasi,20223124,school_pdf,,approved,Swasta
SMKS BISNIS DAN TEKNOLOGI BEKASI,smks bisnis dan teknologi bekasi,smk,,Kota Bekasi,20223122,school_pdf,,approved,Swasta
SMKS BM ABDI NEGARA 2 CIBARUSAH BM,smks bm abdi negara 2 cibarusah bm,smk,,Kab. Bekasi,20253229,school_pdf,,approved,Swasta
SMKS BUDI PERKASA BEKASI,smks budi perkasa bekasi,smk,,Kab. Bekasi,20244765,school_pdf,,approved,Swasta
SMKS CATUR GLOBAL BEKASI,smks catur global bekasi,smk,,Kota Bekasi,20268896,school_pdf,,approved,Swasta
SMKS DARUL AMAL,smks darul amal,smk,,Kab. Bekasi,20247328,school_pdf,,approved,Swasta
SMKS DARUTTAQWA,smks daruttaqwa,smk,,Kab. Bekasi,69904939,school_pdf,,approved,Swasta
SMKS DASTAMACO KOTA BEKASI,smks dastamaco kota bekasi,smk,,Kota Bekasi,20269587,school_pdf,,approved,Swasta
SMKS DEWANTARA,smks dewantara,smk,,Kab. Bekasi,20238042,school_pdf,,approved,Swasta
SMKS EKUINTEK,smks ekuintek,smk,,Kab. Bekasi,69786599,school_pdf,,approved,Swasta
SMKS EL-AMIN,smks el-amin,smk,,Kab. Bekasi,69775472,school_pdf,,approved,Swasta
SMKS GARUDA NUSANTARA,smks garuda nusantara,smk,,Kab. Bekasi,20276431,school_pdf,,approved,Swasta
SMKS GEMA KASA,smks gema kasa,smk,,Kab. Bekasi,20238043,school_pdf,,approved,Swasta
SMKS GLOBAL TEKNOLOGI,smks global teknologi,smk,,Kab. Bekasi,20267917,school_pdf,,approved,Swasta
SMKS HASANAH FATHIMIYAH,smks hasanah fathimiyah,smk,,Kab. Bekasi,20271602,school_pdf,,approved,Swasta
SMKS HIJAU MUDA,smks hijau muda,smk,,Kab. Bekasi,20245437,school_pdf,,approved,Swasta
SMKS INDUSTRI NASIONAL 1,smks industri nasional 1,smk,,Kab. Bekasi,69765809,school_pdf,,approved,Swasta
SMKS INFORMATIKA AMANAH BANGSA,smks informatika amanah bangsa,smk,,Kab. Bekasi,20253270,school_pdf,,approved,Swasta
SMKS IPTEK BEKASI,smks iptek bekasi,smk,,Kab. Bekasi,20255702,school_pdf,,approved,Swasta
SMKS ISLAM AL AMIN,smks islam al amin,smk,,Kab. Bekasi,20244767,school_pdf,,approved,Swasta
SMKS ISLAM AL MUHAJIRIN BOARDING SCHOOL,smks islam al muhajirin boarding school,smk,,Kab. Bekasi,20254247,school_pdf,,approved,Swasta
SMKS KARYA BAHANA MANDIRI,smks karya bahana mandiri,smk,,Kota Bekasi,20268893,school_pdf,,approved,Swasta
SMKS KARYA BHAKTI 1 BEKASI,smks karya bhakti 1 bekasi,smk,,Kota Bekasi,20223116,school_pdf,,approved,Swasta
SMKS KARYA BHAKTI 2,smks karya bhakti 2,smk,,Kab. Bekasi,20229779,school_pdf,,approved,Swasta
SMKS KARYA GUNA 1 BEKASI,smks karya guna 1 bekasi,smk,,Kota Bekasi,20223115,school_pdf,,approved,Swasta
SMKS KARYA GUNA 2 BEKASI,smks karya guna 2 bekasi,smk,,Kota Bekasi,20223114,school_pdf,,approved,Swasta
SMKS KARYA GUNA BHAKTI 1,smks karya guna bhakti 1,smk,,Kota Bekasi,20223113,school_pdf,,approved,Swasta
SMKS KARYA GUNA BHAKTI 2,smks karya guna bhakti 2,smk,,Kota Bekasi,20223112,school_pdf,,approved,Swasta
SMK INTERMEDIKA,smk intermedika,smk,,Kab. Purwakarta,69899282,school_pdf,,approved,Swasta
SMKS KARYA GUNA JAYA,smks karya guna jaya,smk,,Kab. Bekasi,20268366,school_pdf,,approved,Swasta
SMKS KARYA MANDIRI,smks karya mandiri,smk,,Kota Bekasi,20280602,school_pdf,,approved,Swasta
SMKS MANDIRI,smks mandiri,smk,,Kab. Bekasi,69786190,school_pdf,,approved,Swasta
SMKS MEKARSARI,smks mekarsari,smk,,Kab. Bekasi,69788689,school_pdf,,approved,Swasta
SMKS MERAH PUTIH,smks merah putih,smk,,Kota Bekasi,20276166,school_pdf,,approved,Swasta
SMKS MITRA KARYA,smks mitra karya,smk,,Kab. Bekasi,20238046,school_pdf,,approved,Swasta
SMKS MITRA UNGGUL,smks mitra unggul,smk,,Kab. Bekasi,20238047,school_pdf,,approved,Swasta
SMKS MULIA JAYA ASSADIYYAH,smks mulia jaya assadiyyah,smk,,Kota Bekasi,20254282,school_pdf,,approved,Swasta
SMKS NURJAMILAH,smks nurjamilah,smk,,Kota Bekasi,20223135,school_pdf,,approved,Swasta
SMKS PATRIOT 1 BEKASI,smks patriot 1 bekasi,smk,,Kota Bekasi,20223134,school_pdf,,approved,Swasta
SMKS PATRIOT 2 BEKASI,smks patriot 2 bekasi,smk,,Kota Bekasi,20231742,school_pdf,,approved,Swasta
SMKS PERMATA BANGSA,smks permata bangsa,smk,,Kota Bekasi,20253970,school_pdf,,approved,Swasta
SMKS SANDIKTA BEKASI,smks sandikta bekasi,smk,,Kota Bekasi,20223133,school_pdf,,approved,Swasta
SMKS SUMBER DAYA BEKASI,smks sumber daya bekasi,smk,,Kota Bekasi,20223131,school_pdf,,approved,Swasta
SMKS TARUNA BHAKTI,smks taruna bhakti,smk,,Kab. Bekasi,20247201,school_pdf,,approved,Swasta
SMKS TEKNIKOM CIKARANG,smks teknikom cikarang,smk,,Kab. Bekasi,69881052,school_pdf,,approved,Swasta
SMKS TEKNOLOGI NASIONAL,smks teknologi nasional,smk,,Kota Bekasi,20246731,school_pdf,,approved,Swasta
SMKS TERATAI PUTIH GLOBAL 1 BEKASI,smks teratai putih global 1 bekasi,smk,,Kota Bekasi,20223110,school_pdf,,approved,Swasta
SMKS TIARA BANGSA,smks tiara bangsa,smk,,Kab. Bekasi,20238053,school_pdf,,approved,Swasta
SMKS TRIDAYA,smks tridaya,smk,,Kab. Bekasi,20270561,school_pdf,,approved,Swasta
SMKS TRISAKA,smks trisaka,smk,,Kota Bekasi,20252550,school_pdf,,approved,Swasta
SMKS VINAMA 2 BEKASI,smks vinama 2 bekasi,smk,,Kota Bekasi,20253971,school_pdf,,approved,Swasta
SMKS WIDYA NUSANTARA BEKASI,smks widya nusantara bekasi,smk,,Kota Bekasi,20253379,school_pdf,,approved,Swasta
SMKS YADIKA 11 JATIRANGGA,smks yadika 11 jatirangga,smk,,Kota Bekasi,20253916,school_pdf,,approved,Swasta
SMKS YADIKA 6 BEKASI,smks yadika 6 bekasi,smk,,Kota Bekasi,20247209,school_pdf,,approved,Swasta
SMKS YAPIN BEKASI,smks yapin bekasi,smk,,Kab. Bekasi,20252323,school_pdf,,approved,Swasta
SMKS YAPINUH,smks yapinuh,smk,,Kab. Bekasi,69759172,school_pdf,,approved,Swasta
SMKS YPP BEKASI,smks ypp bekasi,smk,,Kota Bekasi,20223084,school_pdf,,approved,Swasta
SMA IT BUDJEMAK,sma it budjemak,sma,,Kab. Subang,69942549,school_pdf,,approved,Swasta
SMA MH YASIN SUBANG,sma mh yasin subang,sma,,Kab. Subang,69892598,school_pdf,,approved,Swasta
SMA NEGERI 1 PURWADADI,sma negeri 1 purwadadi,sma,,Kab. Subang,20216939,school_pdf,,approved,Negeri
SMA NEGERI 2 PAGADEN,sma negeri 2 pagaden,sma,,Kab. Subang,69972642,school_pdf,,approved,Negeri
SMA NEGERI 4 SUBANG,sma negeri 4 subang,sma,,Kab. Subang,69974158,school_pdf,,approved,Negeri
SMKS PGRI TELAGASARI,smks pgri telagasari,smk,,Kab. Karawang,20217795,school_pdf,,approved,Swasta
SMAN 1 BANYUSARI,sman 1 banyusari,sma,,Kab. Karawang,69964626,school_pdf,,approved,Negeri
SMAN 1 CIAMPEL,sman 1 ciampel,sma,,Kab. Karawang,20237453,school_pdf,,approved,Negeri
SMAN 1 CIBATU,sman 1 cibatu,sma,,Kab. Purwakarta,20217479,school_pdf,,approved,Negeri
SMAN 1 CILAMAYA,sman 1 cilamaya,sma,,Kab. Karawang,20217784,school_pdf,,approved,Negeri
SMAN 1 COMPRENG,sman 1 compreng,sma,,Kab. Subang,20233653,school_pdf,,approved,Negeri
SMAN 1 DARANGDAN,sman 1 darangdan,sma,,Kab. Purwakarta,20217408,school_pdf,,approved,Negeri
SMAN 1 JATILUHUR,sman 1 jatiluhur,sma,,Kab. Purwakarta,20217338,school_pdf,,approved,Negeri
SMAN 1 LEMAHABANG,sman 1 lemahabang,sma,,Kab. Karawang,20237376,school_pdf,,approved,Negeri
SMAN 1 PANGKALAN,sman 1 pangkalan,sma,,Kab. Karawang,20237377,school_pdf,,approved,Negeri
SMAN 1 PASAWAHAN,sman 1 pasawahan,sma,,Kab. Purwakarta,20229746,school_pdf,,approved,Negeri
SMAN 1 PEDES,sman 1 pedes,sma,,Kab. Karawang,20217788,school_pdf,,approved,Negeri
SMAN 1 RAWAMERTA,sman 1 rawamerta,sma,,Kab. Karawang,69734347,school_pdf,,approved,Negeri
SMAN 1 RENGASDENGKLOK,sman 1 rengasdengklok,sma,,Kab. Karawang,20237379,school_pdf,,approved,Negeri
SMAN 1 SUBANG,sman 1 subang,sma,,Kab. Subang,20216938,school_pdf,,approved,Negeri
SMAN 1 SUKATANI,sman 1 sukatani,sma,,Kab. Purwakarta,20217358,school_pdf,,approved,Negeri
SMAN 1 TANJUNGSIANG,sman 1 tanjungsiang,sma,,Kab. Subang,20233656,school_pdf,,approved,Negeri
SMAN 1 TEGALWARU,sman 1 tegalwaru,sma,,Kab. Purwakarta,20217359,school_pdf,,approved,Negeri
SMAN 1 TEGALWARU,sman 1 tegalwaru,sma,,Kab. Karawang,69915817,school_pdf,,approved,Negeri
SMAN 1 TELUKJAMBE,sman 1 telukjambe,sma,,Kab. Karawang,20217780,school_pdf,,approved,Negeri
SMAN 2 PURWAKARTA,sman 2 purwakarta,sma,,Kab. Purwakarta,20217361,school_pdf,,approved,Negeri
SMAN 2 SUBANG,sman 2 subang,sma,,Kab. Subang,20216937,school_pdf,,approved,Negeri
SMAN 3 CIKAMPEK,sman 3 cikampek,sma,,Kab. Karawang,69915812,school_pdf,,approved,Negeri
SMAN 3 PURWAKARTA,sman 3 purwakarta,sma,,Kab. Purwakarta,20217363,school_pdf,,approved,Negeri
SMAN 3 SUBANG,sman 3 subang,sma,,Kab. Subang,20216952,school_pdf,,approved,Negeri
SMAN 6 KARAWANG,sman 6 karawang,sma,,Kab. Karawang,69904548,school_pdf,,approved,Negeri
SMAS BHINNEKA KARAWANG,smas bhinneka karawang,sma,,Kab. Karawang,20237362,school_pdf,,approved,Swasta
SMAS BUDI MULIA,smas budi mulia,sma,,Kab. Karawang,20237363,school_pdf,,approved,Swasta
SMAS KORPRI KARAWANG,smas korpri karawang,sma,,Kab. Karawang,20237366,school_pdf,,approved,Swasta
SMAS MUHAMMADIYAH SUBANG,smas muhammadiyah subang,sma,,Kab. Subang,20233651,school_pdf,,approved,Swasta
SMAS PASUNDAN PLERED,smas pasundan plered,sma,,Kab. Purwakarta,20229749,school_pdf,,approved,Swasta
SMAS PASUNDAN PURWAKARTA,smas pasundan purwakarta,sma,,Kab. Purwakarta,20217459,school_pdf,,approved,Swasta
SMK ABDI BANGSA,smk abdi bangsa,smk,,Kab. Subang,69981453,school_pdf,,approved,Swasta
SMK DARUL HIKAM BINONG,smk darul hikam binong,smk,,Kab. Subang,20271052,school_pdf,,approved,Swasta
SMK INSAN TAZAKKA,smk insan tazakka,smk,,Kab. Karawang,69946696,school_pdf,,approved,Swasta
SMK KIM BINA CENDEKIA,smk kim bina cendekia,smk,,Kab. Purwakarta,69897020,school_pdf,,approved,Swasta
SMK MITRA BANGSA,smk mitra bangsa,smk,,Kab. Subang,70033357,school_pdf,,approved,Swasta
SMK NAHDLATUL ULAMA ATTARBIYYAH,smk nahdlatul ulama attarbiyyah,smk,,Kab. Karawang,69972349,school_pdf,,approved,Swasta
SMK PGRI SUBANG,smk pgri subang,smk,,Kab. Subang,20217026,school_pdf,,approved,Swasta
SMK PLUS AL AZHAR,smk plus al azhar,smk,,Kab. Subang,69830426,school_pdf,,approved,Swasta
SMK TERPADU KARYA CENDIKIA BHAKTI,smk terpadu karya cendikia bhakti,smk,,Kab. Subang,69875561,school_pdf,,approved,Swasta
SMK YASPIF,smk yaspif,smk,,Kab. Karawang,69873937,school_pdf,,approved,Swasta
SMKN 1 BANYUSARI,smkn 1 banyusari,smk,,Kab. Karawang,60728563,school_pdf,,approved,Negeri
SMKN 1 BOJONG,smkn 1 bojong,smk,,Kab. Purwakarta,20253277,school_pdf,,approved,Negeri
SMKN 1 CIKAMPEK,smkn 1 cikampek,smk,,Kab. Karawang,20217803,school_pdf,,approved,Negeri
SMKN 1 CIPUNAGARA,smkn 1 cipunagara,smk,,Kab. Subang,20233677,school_pdf,,approved,Negeri
SMKN 1 KARAWANG,smkn 1 karawang,smk,,Kab. Karawang,20217802,school_pdf,,approved,Negeri
SMKN 1 KLARI,smkn 1 klari,smk,,Kab. Karawang,60728564,school_pdf,,approved,Negeri
SMKN 1 PURWAKARTA,smkn 1 purwakarta,smk,,Kab. Purwakarta,20217367,school_pdf,,approved,Negeri
SMKN 1 RAWAMERTA,smkn 1 rawamerta,smk,,Kab. Karawang,60728562,school_pdf,,approved,Negeri
SMKN 1 RENGASDENGKLOK,smkn 1 rengasdengklok,smk,,Kab. Karawang,20237465,school_pdf,,approved,Negeri
SMKN 1 SUBANG,smkn 1 subang,smk,,Kab. Subang,20233680,school_pdf,,approved,Negeri
SMKN 1 SUKATANI,smkn 1 sukatani,smk,,Kab. Purwakarta,69774530,school_pdf,,approved,Negeri
SMKN 1 TIRTAJAYA,smkn 1 tirtajaya,smk,,Kab. Karawang,69734356,school_pdf,,approved,Negeri
SMKN 1 TIRTAMULYA,smkn 1 tirtamulya,smk,,Kab. Karawang,20270735,school_pdf,,approved,Negeri
SMKN 2 KARAWANG,smkn 2 karawang,smk,,Kab. Karawang,20217801,school_pdf,,approved,Negeri
SMKN 2 SUBANG,smkn 2 subang,smk,,Kab. Subang,20217028,school_pdf,,approved,Negeri
SMKN 3 KARAWANG,smkn 3 karawang,smk,,Kab. Karawang,20237414,school_pdf,,approved,Negeri
SMKN 3 LINGGABUANA PURWAKARTA,smkn 3 linggabuana purwakarta,smk,,Kab. Purwakarta,69849572,school_pdf,,approved,Negeri
SMKN BATUJAYA,smkn batujaya,smk,,Kab. Karawang,69734353,school_pdf,,approved,Negeri
SMKN DARANGDAN,smkn darangdan,smk,,Kab. Purwakarta,69849091,school_pdf,,approved,Negeri
SMKN JAYAKERTA,smkn jayakerta,smk,,Kab. Karawang,69734352,school_pdf,,approved,Negeri
SMKN KIARAPEDES,smkn kiarapedes,smk,,Kab. Purwakarta,69849085,school_pdf,,approved,Negeri
SMKN PERTANIAN,smkn pertanian,smk,,Kab. Karawang,60728565,school_pdf,,approved,Negeri
